x,station_0,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,station_12,station_13,station_14,station_15,station_16,station_17,station_18,station_19,station_20,station_21,station_22,station_23,station_24,station_25,station_26,station_27,station_28,station_29,station_30,station_31,station_32,station_33,station_34,station_35,station_36,station_37,station_38,station_39,station_40,station_41,station_42,station_43,station_44,station_45,station_46,station_47,station_48,station_49,station_50,station_51,station_52,station_53,station_54,station_55,station_56
75.0,49.633327595850375,52.553039798602924,48.09282218071838,54.126770452448675,53.43236847454133,46.176059607634016,56.77429136817911,56.931229252789265,50.58898388264,50.43870798003839,55.65801844368256,52.151812360617235,56.128711337787486,48.88535567027297,56.79720737296875,47.592209178251615,54.99281059136083,52.30754062334274,50.47605703339771,52.37374737852424,56.11623738143696,50.464738296567916,56.74269952255982,56.27991429041453,47.26849509366299,60.17267049788682,59.35740017338717,52.640895324850774,51.38678578607955,58.39832398582462,53.191662964191586,53.514249222909164,50.95696658866694,59.57537863677514,49.75290093625138,57.13697956444915,53.66153164840202,52.43896604326682,47.31648017915335,45.8980684107748,41.34510179376134,48.40518456641148,49.151873655192134,43.95354981343758,51.90356003220263,53.233410038608326,47.12079845916974,45.74190412059567,53.32006956339746,49.05732508061668,48.6164486318259,45.02393602973373,53.48465343598388,45.86874400209939,54.5732377007581,49.246415267689564,46.74315540509606
76.0,49.74841200612721,52.75565660101367,48.31613093001388,54.27112031439731,53.61460072131396,46.185962660462685,56.93455179866292,57.01797091353727,50.64430683985182,50.671473526906034,55.768004311392176,52.176862810064186,56.27707194194697,49.03061142379359,56.83706862441496,47.637801398530314,55.04981972097318,52.368819229471946,50.53027067482559,52.559094002732095,56.20348177565333,50.76688923549542,56.85007283243799,56.39902474209412,47.32543210467349,60.33051706411182,59.411289070579656,52.71231926833968,51.71349973092684,58.54638786504624,53.259039761586216,53.37145758360974,51.091951788851055,59.57149762489043,49.85067104277289,57.17158766167537,53.73401879932448,52.51499983412355,47.613420820161224,46.16577010405269,41.719620581990156,48.64912664419933,49.42450610172031,44.11572003877795,52.17845701415377,53.354628971493824,47.251340865469686,46.098058793521844,53.46618693884032,49.204863009828145,48.72463461242511,45.2809985108518,53.55441894920892,46.06625429105844,54.62334327482905,49.412514770333665,46.97615258953596
77.0,49.86812480215316,52.96356341038584,48.54245372675077,54.42197849893655,53.80248407217805,46.19984204908261,57.09692534297434,57.10851801372539,50.7008489543387,50.908675148977736,55.88286362349331,52.20348552965234,56.4262075365226,49.182234133649395,56.881317122913266,47.68941857408997,55.10970971062788,52.43167649400109,50.59039520500646,52.74146562356367,56.289161193830765,51.06629813371735,56.95509833809355,56.51556265462617,47.38404949484752,60.48731897723356,59.46727193743108,52.78461469636374,52.03989660076068,58.6938567068503,53.32595553678024,53.23266185787735,51.22490001782986,59.56940783384089,49.947962561498024,57.20756907091243,53.805335679089495,52.590272979277046,47.91759534906752,46.445279689384755,42.107163533975786,48.90335053525952,49.70584241044751,44.28460823872892,52.4629089218652,53.48230613275855,47.384293892445875,46.463862451912064,53.61521846994238,49.35747728559623,48.83468467145538,45.54667606756189,53.62899184236566,46.27006469254119,54.6768979847118,49.58460152000882,47.216623136970966
78.0,49.99239667251724,53.17660643121034,48.771943502245065,54.57939693743925,53.995946020025144,46.21780644448844,57.261261944220784,57.202794257159034,50.75863800520549,51.15028129237491,56.00250052310262,52.23183957921813,56.57561999612889,49.34017285783577,56.92990276454933,47.74724145722594,55.172412829618644,52.49621101312316,50.65665332304773,52.92067830011647,56.373334488431716,51.362636641228015,57.05793743851218,56.629582141702045,47.4442099534906,60.64279811869268,59.52526718392436,52.85779236469352,52.36546730652389,58.84042172812854,53.39240906230682,53.098194811831505,51.35561318532589,59.56913809543755,50.044772910872084,57.24486177607537,53.87546543549999,52.664910553728326,48.22824329066525,46.7360949064136,42.50723414578741,49.167438059551316,49.995317728442316,44.45983210727798,52.7562282185926,53.61622404577072,47.51941135615142,46.838607687757936,53.766912337032785,49.51486358263228,48.946397058501454,45.820449514972175,53.70830182162567,46.47968439638286,54.73390570230392,49.762330601540775,47.463996032502635
79.0,50.1211452099492,53.394619451573355,49.00474319497278,54.743405054055444,54.19489674799904,46.23995197426522,57.427407406600004,57.300709081401095,50.81770040725323,51.39624973528703,56.12679888969789,52.262078641166056,56.72480417348549,49.50436001318298,56.98275721698871,47.81143348694462,55.23785071221774,52.56251662770711,50.72924737355682,53.096573602267625,56.45607261425901,51.655593980232425,57.158767491581735,56.74115512209301,47.50577968506147,60.79668637461544,59.58518790753832,52.93186728439135,52.68971524022948,58.98578028291111,53.45840766720917,52.968373514878486,51.483912623552534,59.57071180858872,50.14111352921605,57.28340046241414,53.944403160964555,52.73905012051234,48.544581009832726,47.03768068978186,42.919295508628835,49.440940409434944,50.29234650043735,44.640994803970386,53.05769104141067,53.75614169064104,47.656447502240546,47.22155894234748,53.92101090147848,49.67670650736769,49.059573365224026,46.10177969515975,53.79226292491811,46.694607361349874,54.794361647299375,49.9453426687394,47.71767936834103
80.0,50.25427547329985,53.61742470918765,49.24098493443465,54.91400962396295,54.39922951590217,46.266361934741965,57.595204094544,57.402158055511556,50.878061085118105,51.6465276112132,56.255622776680276,52.294350407215944,56.873250142811685,49.674711726525835,57.03979436979492,47.88214006724474,55.30593469041624,52.630682046754266,50.80835840644807,53.26901934791732,56.53745889914154,51.9448783662299,57.25778129376951,56.85037136391113,47.56862927366383,60.94872717546179,59.64694256477654,53.006858775337484,53.01215850766167,59.1296372982309,53.52396736911081,52.84349867891881,51.609640309772,59.574147105573054,50.23700993366877,57.32311689947341,54.01215615373783,52.81284128577131,48.865804938604406,47.349471391182874,43.342772416895464,49.72337991671932,50.59632494600688,44.827686360092905,53.36654025023749,53.901795326687456,47.795157904076,47.61195566785361,54.07725156389666,49.84268077799341,49.17401917343735,46.39010971829674,53.88077360483495,46.914314403576995,54.85825221662797,50.13326534593708,47.97706276392003
81.0,50.39168060810221,53.844833805402,49.48078928898882,55.09119472711026,54.60882112133213,46.29710656213898,57.76449166007758,57.507023350028796,50.93974335405287,51.90105148606311,56.3888169486001,52.32879599469933,57.02044547718362,49.85112825427947,57.10091087382077,47.959487915476856,55.37656618052489,52.70079049676512,50.894145325466376,53.437910198917436,56.61758925159978,52.230218340925504,57.35518647250391,56.957338435023445,47.63263450633148,61.0986769782263,59.710435655116235,53.082790473180225,53.332332083573874,59.27170666829437,53.589112949028475,52.723854054577544,51.732659978305634,59.57945703207455,50.3325016864158,57.36394033444457,54.07874410568941,52.88644517315376,49.19109490366871,47.670873132039596,43.77705364396173,50.01425194180023,50.90663360224387,45.019485129293344,53.68198865112496,54.052899431558295,47.935300342277195,48.009015605033696,54.23536764871669,50.01245243898105,49.28954467073668,46.684867272734415,53.973716890627735,47.13827533433033,54.92555485474503,50.325714678247685,48.24151986216773
82.0,50.533242522076144,54.07664866229564,49.7242645808439,55.27492179720146,54.82353243303172,46.33224286314339,57.93510779476866,57.61517427691525,51.002768807624435,52.15974748872942,56.52620751555899,52.3655493945771,57.16587754927308,50.03349446815071,57.16598676670895,48.04358448337558,55.449637121814035,52.772919398150144,50.98674412900345,53.60316811271938,56.696572303010775,52.511364010447195,57.45120479297637,57.06218155868855,47.69767715072544,61.24630668351344,59.775568413597234,53.15969028921622,53.64978987915887,59.4117126002498,53.653877968029754,52.60970588560602,51.852858115847326,59.58664973961104,50.42764226789398,57.40579789395131,54.144199215026376,52.96003381928839,49.519617539591884,48.00126627618526,44.2214943751918,50.31302687649293,51.22263992042757,45.215959276870585,54.00322237930899,54.209147753253575,48.07663566200026,48.4119381620588,54.39508931166563,50.18568010490993,49.40596523128402,46.98546699367866,54.070960629230505,47.36595113755958,54.996237965750375,50.522296624216644,48.510410890855084
83.0,50.67883261167579,54.312662517774065,49.97150627104508,55.46512976525785,55.04320899360767,46.37181450506397,58.10688900249258,57.726467896838024,51.06715721257072,52.42253149446967,56.66760266182684,52.4047369532014,57.30903584475443,50.221680404415935,57.23488618111615,48.13451745305228,55.52503046510986,52.847140069690866,51.086267246377474,53.76474264751162,56.774529482132394,52.788088182804074,57.54607138154315,57.165043373976204,47.76364568313514,61.39140298014139,59.84223950826972,53.23759032301407,53.96410671201513,59.54939090510748,53.718304725169716,52.50130242239936,51.970144834529655,59.595728688976074,50.52249885718225,57.44861499229201,54.208566222806574,53.03378949253222,49.85052977263421,48.34000801136941,44.67541878694558,50.619152251654455,51.54370090497045,45.41666830182026,54.32940442670186,54.37021447071577,48.21892860437793,48.8199078790057,54.55614446662861,50.3620162283149,49.52310195955842,47.29131287983513,54.17235780484584,47.59679617754337,55.07026086811528,50.72260858436383,48.783085277663524
84.0,50.8283125355354,54.55266095341748,50.222596416914506,55.66173529668165,55.26768168845906,46.41585176543376,58.27967138909669,57.84074969081597,51.132926411028926,52.689309360165815,56.81279346525039,52.44647688968882,57.44941427758673,50.41554187390933,57.30745813187108,48.23235430991966,55.60262070901559,52.92351746192778,51.19280297232941,53.92261111936592,56.851595020200925,53.06018739900714,57.64003386836418,57.26608360102764,47.83043596296871,61.53376961029445,59.91034573873888,53.31652672790321,54.27488016932818,59.68449022766058,53.78244415647717,52.39887349536987,52.08445461781824,59.60669286330859,50.617152020307984,57.49231574415361,54.271902372499255,53.10790393763415,50.18298235966156,48.68643502791494,45.1381227596832,50.93205494022369,51.8691657827839,45.62116458559677,54.65967829776759,54.535755458111765,48.36194860869952,49.23209796212968,54.71825972823004,50.54110838618451,49.64078219508474,47.60180074719783,54.27774693623314,47.83026042681682,55.14757379259047,50.92624095897875,49.05888430738116
85.0,50.981535030446814,54.79642294969413,50.477603204024746,55.86463312034234,55.49676747745902,46.464371540649616,58.453291464934026,57.957854292939565,51.20009223031591,52.95997721026327,56.961554803585436,52.49087885060837,57.586513496346875,50.61492112959339,57.383537377890626,48.33714199419581,55.68227448118645,53.00210992021834,51.30641500205848,54.07677861066596,56.92791588517984,53.32748285278684,57.73335145236206,57.36547861171212,47.89795185022953,61.673228548646655,59.979782732081,53.39653952975937,54.58173235552389,59.81677320957862,53.84635567509901,52.30263014871056,52.1957469349613,59.61953698940698,50.71169530771638,57.53682337981305,54.33427729227398,53.18257754938523,50.51612346636279,49.039866282406734,45.60887671265896,51.251143445882356,52.198378691107344,45.82899496145396,54.993171777054876,54.70540964739917,48.50547058207834,49.64767387169681,54.88116136638951,50.72260057967742,49.75883997636985,47.9163207089988,54.3869525504437,48.06579170450167,55.228117923659994,51.132778728417975,49.33714380945959
86.0,51.13834476530252,55.043721963038934,50.736580554393065,56.07369644781095,55.73027018565143,46.51737741296196,58.62758695613754,58.07760628056109,51.26866840041054,53.23442177193097,57.113646343457944,52.538043503517486,57.71984317081188,50.81964758832529,57.46294535431488,48.448906632303604,55.76385116186074,53.08296897807361,51.42714206867949,54.22727782984991,57.00365164411379,53.589821194378054,57.826293892019045,57.46342090673404,47.96610576280521,61.80962108931195,60.05044563246109,53.47767239982459,54.884311516229765,59.946017580196,53.91010695305016,52.21276433487976,52.30400672039373,59.63425176591379,50.80623476266254,57.5820606608518,54.39577280012533,53.2580184787437,50.84910226876244,49.39960583390456,46.08692854714163,51.575810267160044,52.53068137180615,46.03970229815407,55.32900079107277,54.87880048326631,48.649275633535716,50.065796946887524,55.044576269031616,50.90613454158718,49.87711646249741,48.234259670730964,54.499785731355985,48.30283791513332,55.31182548469346,51.34180304907339,49.617196864038476
87.0,51.298579228261715,55.294327019211416,50.999567812187294,56.28877748048065,55.967981348962596,46.57485977485667,58.80239762042895,58.19982101806052,51.33866647925697,53.51252075773086,57.2688136072527,52.58806217070401,57.84892424805987,51.029538603192535,57.54549116997932,48.56765334914582,55.847203546636294,53.16613918124595,51.5549976845366,54.374168823255445,57.07897425292259,53.84707521440152,57.91914042594989,57.5601185007396,48.034819170739304,61.94280883494019,60.122229780855456,53.55997238260504,55.1822935309969,60.072017169894124,53.97377364535305,52.12944866993438,52.40924471518553,59.65082409701333,50.900888342788406,57.627950294428324,54.45648263236803,53.33444167532407,51.18107256187103,49.76494573984121,46.571506684604856,51.90543432647312,52.865415860157704,46.25282709178804,55.66627334668552,55.055537464057146,48.79315176962521,50.48562805109553,55.20823290906918,51.09135104607252,49.995460311060675,48.55500382910146,54.61604474098051,48.54084927810113,55.39861986673669,51.55289285813084,49.89837651447568
88.0,51.46206964224458,55.5480038172912,51.266589507831135,56.509708001938094,56.20968111068336,46.63679600960715,58.9775660631994,58.32430555001912,51.41009578597688,53.79414329383951,57.426789112844126,52.64101650431135,57.97329116748234,51.24440028256687,57.63097266502525,48.6933661618962,55.93217854528155,53.25165794290239,51.68996998735435,54.51753854060833,57.154067773359436,54.09914440444622,58.01217862759063,57.6557942174619,48.10402302501435,62.072674582768734,60.19503138137272,53.643489580187236,55.475383267887096,60.194582841375855,54.03743905768476,52.05283624963916,52.51149766833048,59.66923733030703,50.9957852576412,57.674415344181156,54.516512096462186,53.41206787052308,51.51119635924245,50.1351689984955,47.06182318590344,52.23938345330203,53.201927156214836,46.46790905943042,56.00409352777789,55.23521776184395,48.93689454892729,50.90633122083382,55.37186231173753,51.277891215180944,50.113728011345216,48.877941163768966,54.73551571112707,48.779280537882656,55.488415800666566,51.76562648021938,50.18001847440432
89.0,51.6286419037329,55.80451583863752,51.5376552009923,56.736300052587076,56.455139164256394,46.70315072651728,59.152938549563935,58.450859539380154,51.482963342049004,54.07915039162931,57.58729358072374,52.69697820383945,58.092494024272945,51.46402835182082,57.7191775231579,48.82600795560466,56.01861791318797,53.33955543008172,51.83202169174875,54.6575002564403,57.22912801724821,54.34595539155143,58.105703198728584,57.750684897425494,48.17365811874435,62.199123102956456,60.268748150774975,53.72827679460722,55.76331579371338,60.31354333455204,54.101193758978255,51.98306052608089,52.610828396387184,59.68947149756124,51.09106522536849,57.721379635872026,54.57597764954994,53.49112250591895,51.83864746720834,50.50955252471819,47.557076937086435,52.577016910475244,53.53956586695911,46.6844887283587,56.34156553160153,55.41742791439271,49.080307692962684,51.32707730142647,55.535199018330594,51.46539781672865,50.23178417190993,49.20246391076556,54.8579734026612,49.01759314536372,55.58111957222286,51.97958322906411,50.461463817377776
90.0,51.79811753975338,56.063625455138535,51.81275940253182,56.968346683180016,56.704115737700576,46.77387604912814,59.328365808077095,58.57927624594372,51.557273820483985,54.36739546019123,57.75003720274443,52.756008776826945,58.20610067118118,51.68820905346538,57.80988443279706,48.9655205405719,56.10635901190174,53.42985448149559,51.98109014616226,54.79419285045422,57.30436211850913,54.58746224439083,58.20001470696095,57.84504052120178,48.243675379054245,62.32208180506506,60.3432799479233,53.8143891301897,56.045857434433316,60.4287460212016,54.16513514074601,51.92023524432349,52.70732570070928,59.711503557057284,51.18687765228936,57.7687681559228,54.63500640449928,53.571834611921965,52.16261501763669,50.88737014543957,48.05645688720264,52.91768795234291,53.87769080763286,46.90210901459983,56.67779772596063,55.601745581381955,49.22320365130042,51.747047552709276,55.697982042381994,51.65351654815864,50.349501761952915,49.527971006600986,54.98318202922242,49.25525740068963,55.6766292792179,52.19434499729805,50.74206163725651
91.0,51.9703146778445,56.32509503110111,52.09188157508759,57.20562278358161,56.95636261482784,46.84891195442349,59.50370382180466,58.709343540333954,51.63302950299411,54.65872485716808,57.91472096639542,52.818159343329235,58.313698748588834,51.9167200813017,57.90286429112924,49.11182479110698,56.19523559502298,53.5225705565986,52.13708749482629,54.92777995057173,57.37998803387475,54.823646649577974,58.295418272510496,57.939123251666544,48.314036088311155,62.44150128911244,60.41852938001208,53.9018835580494,56.322806680931954,60.5400575660246,54.2293669252076,51.86445443844801,52.80110414223026,59.73530763631453,51.28338073948658,57.8165074410543,54.693735565657306,53.65443564197252,52.48230694321086,51.26789560139898,48.55914532322572,53.26074640348841,54.21567155086884,47.120316784625814,57.011906708229574,55.78774135688662,49.3654041188733,52.16543720808547,55.85995581434178,51.84189730108143,50.46676230608846,49.853870492196116,55.11089614193584,49.491754548291034,55.77483513001526,52.40949782766206,51.021171667637674
92.0,52.14504902375786,56.58868801318576,52.37498621156586,57.447885982775645,57.211624188251506,46.9281866608412,59.67881460247469,58.84084494839068,51.710230245128955,54.952978475066274,58.08103802824355,52.883470484615955,58.414897633285726,52.14933154403588,57.99788144486389,49.26482086494158,56.285078615627704,53.61771171571737,52.29990094389903,55.05844894309634,57.456233973589775,55.05451795713465,58.392222210141625,58.03320639915323,48.38471203376554,62.55735577819862,60.49440238260913,53.99081844520851,56.59399493618847,60.647364491181555,54.29399862460616,51.815792486138335,52.89230367449697,59.76085527400462,51.380740520989335,57.864525957294475,54.752311796912004,53.73915826787597,52.796953379450784,51.65040554151236,49.06432116706821,53.60554124654402,54.552890912515906,47.33866439410563,57.34302134712114,55.97498062982644,49.506740503757804,52.581458970482494,56.02087111082543,52.03019540130823,50.58345603240083,50.179581865988595,55.240861571324146,49.72657881496738,55.875619782163355,52.6246334589259,51.298166848828735
93.0,52.3221348416227,56.85417000287133,52.66202299041819,57.69487761583222,57.46963853905527,47.011617062684024,59.85356694348179,58.97356072077647,51.788873449320505,55.24999036002782,58.24867512992974,52.951972136319085,58.50933029668453,52.38580695368233,58.094694961321046,49.42438850223848,56.37571705125331,53.715278630897295,52.469393130473044,55.18640985510068,57.53333776377428,55.2801130947904,58.490736632209796,58.12757331382179,48.45568558505696,62.66964343029547,60.570808770687016,54.08125305103419,56.859287100596774,60.75057364189851,54.35914495438975,51.77430422079229,52.981089136372354,59.788115659925914,51.479129838518226,57.91275446669308,54.810890525043696,53.82623514212857,53.10580997799453,52.034182496331155,49.57116327956605,53.95142320764642,54.88874736339005,47.55671119773152,57.67028678813813,56.163025483804695,49.64705434392645,52.994346429033456,56.180485964553746,52.21807281931501,50.69948197387881,50.504538375800806,55.372816422317925,49.959239382192024,55.97885871986796,52.83935083999621,51.57243583111851
