x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56
0.0,46.35343912626411,45.82484224129418,36.589229415103546,48.128295664811546,47.31388934545669,47.00036079004012,52.7940283720807,55.66844065304514,50.136478612302696,41.573515580268015,53.69718281999036,50.852807582228394,54.657330093850064,44.72639610393007,56.87367498086579,47.008331586767625,55.47478736117026,50.05617753509739,47.864183668326,44.93516757056745,47.02025932015751,36.492298784192045,47.07573646364232,46.938300331467325,45.77064213335461,53.17805888626337,56.60791220144543,48.11821570986688,40.85904689859498,54.284068344455086,49.32501408389119,52.36126090130248,43.893760945652936,58.40836312212542,44.96296970794132,57.484793725398156,48.98794716501047,46.01999767409684,46.3570923937634,45.77474795281156,35.814496858473994,47.684705563754626,47.814639540196545,46.9117621862282,52.239399195996334,55.63594190653348,48.30159225089839,40.600900073955266,54.00309638188655,50.93867197319634,50.91906308391176,43.96647230781049,57.14918885200539,46.952782330415275,57.23645216494725,50.55846548096049,47.23266867729977
1.0,46.27324645507186,45.735120824394144,36.523024380755736,48.0701719198402,47.23677814069959,46.94125576064863,52.68946248106796,55.593652830334015,50.06955306795827,41.487659402666296,53.62875091235696,50.78633462808537,54.632611718718074,44.6390832222728,56.811707801707705,46.93997653211529,55.39693734596111,49.98263956090595,47.81834666795069,44.862205956555854,46.917341459300204,36.4227204684608,47.01476907139891,46.85525244168146,45.72322095756711,53.086188580026814,56.533467328596686,48.096107463120916,40.75337342675338,54.2105126417395,49.272205250157604,52.33288577715152,43.80639085979236,58.34558062375227,44.91162813176391,57.387410486195066,48.930139634215465,45.98089582856206,46.25295882300495,45.63621599478763,35.69808988167989,47.57005681967544,47.680187726550734,46.83082962480335,52.094684377735916,55.51942165787414,48.21290197699372,40.476754915333075,53.89768626875385,50.84181711726646,50.83286671473624,43.85993871044692,57.03905522328467,46.85973433222714,57.13344133936977,50.46011422220408,47.137591803082024
2.0,46.19641080556569,45.650366111411834,36.4628599367482,48.01599720759592,47.16404764676369,46.883506070775766,52.58862994529556,55.521054292776604,50.00417347350306,41.407508364572585,53.56265271925058,50.72160200895893,54.60859277098393,44.555917640850886,56.751177966083745,46.87393186556808,55.32051188472744,49.91133046598912,47.77501676731743,44.79325647947295,46.8192681553934,36.359258546912095,46.95810229448809,46.77679264293548,45.67760237200085,52.998253898822185,56.461295820682885,48.07615850721541,40.653517967908385,54.139414296921736,49.221659043871405,52.30549661053614,43.72307609596392,58.28417901816079,44.863131836290144,57.29144722345239,48.87490250451831,45.944887717593126,46.15196648884081,45.50204472895062,35.587687438861366,47.45912168168595,47.54982808361825,46.75142854135809,51.953415811733365,55.40481500915465,48.125844710504374,40.35812993834919,53.794334757076626,50.7467285595146,50.7478405578203,43.75721137994816,56.930142407291505,46.76885254592028,57.03175410044233,50.36388117235833,47.045011245272754
3.0,46.12295507107477,45.570603355176566,36.40875400919244,47.96578766953816,47.09571953383918,46.8271289270524,52.49156080801092,55.45066667124643,49.94035930891261,41.33308634714246,53.49890793475463,50.65862901205711,54.58528040713917,44.47692413900882,56.69210350897456,46.810217265261095,55.24553374858201,49.84227149702851,47.734206876653225,44.72833968294772,46.72606862956613,36.30193192814716,46.90575301688473,46.702944312476944,45.633799968800886,52.914281042956446,56.39141918134323,48.05837478598004,40.559510274185484,54.07079449389,49.17339052537171,52.279101562111045,43.64384147796131,58.22417660007716,44.817495271084276,57.19693252960834,48.82225223392775,45.91198406987575,46.054145482130686,45.37227413188657,35.48332242463802,47.3519332031233,47.42359945230476,46.673582593597544,51.815635589228926,55.292156107645845,48.04044639030988,40.24506048754306,53.693072640636025,50.653434631758955,50.66400994687049,43.658320924119394,56.822482854808335,46.680164049897265,56.93142074607287,50.26979500424505,46.95495458842676
4.0,46.05290113787607,45.49585632115454,36.36072271905339,47.91955826569508,47.031814160418364,46.77214112715666,52.39828399114974,55.38251093787036,49.8781295877397,41.26441552455876,53.43753555174994,50.59743440030515,54.56268157314734,44.402126253012035,56.63450203172797,46.748851715081706,55.172025277404344,49.775483230276414,47.69592915534328,44.6674749090642,46.63777065079589,36.250757692742056,46.85773683615651,46.63372945355757,45.591826798977294,52.83429503230307,56.32385823045648,48.04276159810866,40.47137835535738,54.00467367804625,49.12741407635622,52.253708496331555,43.56871061389098,58.165591247336955,44.774732033648455,57.10389456549727,48.77220450969291,45.882194689114925,45.959524948831174,45.246942868993806,35.38502593476604,47.24852332100031,47.30153944267311,46.59731497587118,51.6813847621042,55.181478520283534,47.95673246100356,40.13758025217444,53.59393009067391,50.561963131104264,50.58139985937815,43.563296807561635,56.716108643205345,46.59369526906561,56.83247117077678,50.177883751018506,46.86744866509771
5.0,45.986269878673404,45.426147280367964,36.31878037734607,47.87732277020625,46.97235056722987,46.71855905480899,52.30882728671851,55.31660739977988,49.81750285144913,41.201516357424815,53.37855385625574,50.53803640675498,54.54080300237436,44.33154626903413,56.578390696814594,46.68985349901334,55.10000837318441,49.71098556542502,47.66019500830809,44.61068029259852,46.554400527634826,36.20575108815835,46.814068058816616,46.56916868887736,45.55169536851655,52.75831969884736,56.25863309793753,48.02932359558054,40.38914847049834,53.94107155021442,49.08374339559609,52.22932497911034,43.49770588913799,58.108440415558405,44.734854865371304,57.012361051959054,48.72477424362922,45.85552845111377,45.86813308131168,45.12608828296254,35.29282725687316,47.14892284648973,47.18368442273733,46.522648412262015,51.55070333065066,55.0728152236672,47.87472786531126,40.035721256185646,53.4969366469032,50.47234131165961,50.50003490917733,43.47216734289271,56.61105146688295,46.50947196696444,56.73493485676982,50.088174797812925,46.782519547843314
6.0,45.92308114637825,45.36149700275924,36.28293948087166,47.83909376721858,46.91734647156532,46.666398674890665,52.22321734851393,55.25297569306061,49.758497163893274,41.14440758666813,53.321980421981365,50.480452729152766,54.519651213582385,44.26520521651674,56.52378622271434,46.633240195687605,55.02950449349698,49.64879771967729,47.62701508260533,44.55797275561564,46.47598310037108,36.16692552420024,46.774759696061004,46.50928125443998,45.51341763465531,52.686377679585675,56.19576321773976,48.01806478227433,40.31284512016032,53.880007060770474,49.042391494854435,52.20595827556312,43.43084845969632,58.05274113294147,44.697875647731614,56.92235926157965,48.67997556767544,45.83199330112905,45.779997109954444,45.00974638264852,35.20675386173232,47.05316145574402,47.07006950762668,46.44960514981591,51.423630231651494,54.9661985942345,47.79445703665954,39.939513848659956,53.40212120870656,50.38459587641804,50.419939339111025,43.384959682311425,56.50734262782838,46.42751923808819,56.638840865183866,50.00069487358299,46.700192541456985
7.0,45.86335376819462,45.30192475100262,36.253210708494,47.80488264713683,46.866818262000564,46.61567552868691,52.14147968418131,55.191634776901616,49.70113010592993,41.0931062279565,53.26783210509007,50.42470052466568,54.49923250898745,44.203122861903715,56.470704878934995,46.579028673146865,54.96053464510826,49.58893822202118,47.59639926425748,44.509368002427266,46.40254173362754,36.134292569018974,46.73982345989177,46.45408499382143,45.47700500231783,52.61849040978068,56.13526732206457,48.00898851277504,40.242491039072874,53.82149840399621,49.0033706950094,52.18361534784406,43.36815824586528,57.99850999519425,44.663805398758214,56.83391601056513,48.63782182968302,45.81159625150388,45.695143295041206,44.89795183234411,35.12683139507671,46.96126768105323,46.96072854912307,46.378206951913015,51.30020332678032,54.86166039861472,47.71594389189582,39.84898669477895,53.30951202652566,50.298752969300274,50.34113701380797,43.30169980950753,56.40501302628915,46.34786150040962,56.544217827408055,49.91547004313994,46.62049217542819
8.0,45.807105540009445,45.2474482747648,36.229602917957855,47.77469960322985,46.82078099351255,46.566404729256455,52.06363864761457,55.13260292794654,49.645418770184065,41.04762756662816,53.21612503917677,50.37079640477001,54.47955297238175,44.145317702751704,56.41916248116477,46.527235083818226,54.893119377716886,49.531424907708825,47.56835667530636,44.46488051491289,46.334098309400304,36.10786194566617,46.70926975962748,46.40359635285341,45.44246832071777,52.55467811657459,56.077163435780115,48.00209749137458,40.178107189369484,53.76556301265814,48.966692622383164,52.162302853071324,43.30965392631436,57.94576316058827,44.63265426974714,56.74705765075181,48.59832558943906,45.794343379578294,45.6135969189289,44.79073794145004,35.05308366995858,46.87326890234381,46.855694125574836,46.30847509178335,51.1804593913202,54.75923178416376,47.63921182416215,39.764166767281814,53.219136693443986,50.21483816736519,50.26365141257217,43.222412531919865,56.304093151566335,46.270522488104504,56.451093936557996,49.8325256993855,46.543442196633904
9.0,45.754353221090156,45.19808380541637,36.2121231432497,47.74855362859349,46.77924838299375,46.518600956928495,51.98971743169983,55.07589773484802,49.59137975595503,41.0079851531375,53.16687463046092,50.31875643030169,54.46061846732096,44.091806962218776,56.36917438655995,46.47787485970101,54.8272787778311,49.47627491294256,47.54289567109516,44.42452354820472,46.2706732205389,36.08764152919675,46.68310769880179,46.35783037472337,45.409817880125644,52.49495981296262,56.0214688710508,47.997393771266005,40.11971275434165,53.712217552813414,48.932368205277825,52.14202714134361,43.255352932517795,57.89451634514408,44.604431542237045,56.66181006175462,48.56149861492409,45.78023982587857,45.535382278516714,44.68813665455075,34.98553265965413,46.789191339020704,46.754997532189954,46.24043034616843,51.064434103206416,54.65894326968378,47.564283695925354,39.68507933842865,53.13102213696542,50.13287647318897,50.18750562238715,43.14712147334485,56.20461307293022,46.195525244479896,56.359496939075626,49.751886555746005,46.46906556226311
