x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56
0.0,46.353439126264256,45.82484224129425,36.589229415103624,48.12829566481166,47.31388934545681,47.00036079004018,52.79402837208086,55.66844065304526,50.13647861230275,41.573515580268136,53.69718281999047,50.852807582228486,54.65733009385017,44.726396103930135,56.87367498086599,47.00833158676773,55.47478736117033,50.05617753509752,47.86418366832611,44.93516757056751,47.02025932015759,36.49229878419219,47.07573646364245,46.93830033146743,45.77064213335467,53.17805888626353,56.60791220144558,48.11821570986698,40.85904689859505,54.28406834445515,49.32501408389125,52.36126090130261,43.89376094565306,58.40836312212559,44.96296970794138,57.48479372539833,48.9879471650106,46.01999767409697,46.3570923937635,45.77474795281172,35.814496858474044,47.684705563754754,47.81463954019665,46.911762186228295,52.23939919599643,55.635941906533624,48.301592250898516,40.600900073955366,54.003096381886714,50.93867197319649,50.91906308391187,43.96647230781053,57.14918885200553,46.95278233041537,57.23645216494739,50.55846548096056,47.232668677299856
1.0,46.27324645507201,45.735120824394215,36.52302438075581,48.07017191984031,47.23677814069971,46.941255760648694,52.68946248106812,55.593652830334136,50.069553067958324,41.48765940266642,53.62875091235708,50.78633462808546,54.632611718718174,44.639083222272866,56.811707801707904,46.93997653211539,55.39693734596118,49.98263956090608,47.818346667950806,44.86220595655591,46.91734145930029,36.422720468460945,47.01476907139904,46.855252441681564,45.72322095756717,53.08618858002697,56.53346732859684,48.096107463121015,40.75337342675345,54.21051264173957,49.272205250157654,52.33288577715165,43.80639085979247,58.34558062375244,44.911628131763976,57.38741048619524,48.9301396342156,45.98089582856219,46.25295882300505,45.63621599478779,35.69808988167995,47.57005681967557,47.68018772655084,46.83082962480344,52.094684377736,55.51942165787428,48.21290197699385,40.476754915333174,53.897686268754015,50.84181711726661,50.832866714736355,43.859938710446954,57.03905522328481,46.85973433222723,57.1334413393699,50.46011422220414,47.1375918030821
2.0,46.19641080556584,45.650366111411905,36.46285993674828,48.015997207596044,47.16404764676381,46.88350607077583,52.588629945295715,55.52105429277672,50.004173473503094,41.40750836457272,53.562652719250686,50.72160200895902,54.60859277098403,44.55591764085095,56.751177966083944,46.87393186556818,55.32051188472751,49.911330465989245,47.775016767317545,44.793256479473015,46.81926815539349,36.35925854691224,46.95810229448822,46.77679264293559,45.677602372000905,52.99825389882235,56.461295820683034,48.07615850721551,40.65351796790845,54.1394142969218,49.221659043871455,52.30549661053626,43.72307609596403,58.28417901816096,44.863131836290215,57.291447223452565,48.87490250451844,45.944887717593254,46.15196648884091,45.50204472895078,35.58768743886142,47.45912168168608,47.54982808361836,46.75142854135818,51.95341581173346,55.404815009154795,48.1258447105045,40.35812993834929,53.79433475707679,50.74672855951475,50.74784055782041,43.757211379948195,56.93014240729164,46.76885254592037,57.03175410044246,50.3638811723584,47.04501124527284
3.0,46.12295507107491,45.57060335517663,36.408754009192535,47.96578766953827,47.0957195338393,46.82712892705246,52.49156080801107,55.450666671246545,49.940359308912655,41.3330863471426,53.49890793475473,50.65862901205719,54.58528040713927,44.47692413900889,56.69210350897476,46.810217265261194,55.24553374858208,49.84227149702864,47.73420687665334,44.72833968294778,46.726068629566214,36.3019319281473,46.90575301688486,46.70294431247705,45.63379996880095,52.9142810429566,56.39141918134338,48.058374785980135,40.55951027418555,54.07079449389007,49.17339052537176,52.27910156211116,43.64384147796143,58.22417660007733,44.81749527108434,57.196932529608524,48.82225223392788,45.91198406987588,46.054145482130785,45.37227413188672,35.48332242463806,47.35193320312342,47.42359945230486,46.67358259359763,51.81563558922902,55.29215610764598,48.04044639031,40.245060487543164,53.693072640636196,50.653434631759104,50.6640099468706,43.65832092411943,56.82248285480847,46.68016404989735,56.931420746073,50.26979500424511,46.954954588426844
4.0,46.05290113787621,45.49585632115461,36.360722719053484,47.919558265695194,47.031814160418485,46.77214112715672,52.39828399114989,55.38251093787048,49.87812958773974,41.26441552455889,53.43753555175003,50.597434400305225,54.562681573147444,44.40212625301209,56.63450203172816,46.748851715081805,55.17202527740441,49.775483230276535,47.69592915534339,44.66747490906425,46.63777065079597,36.25075769274218,46.85773683615665,46.633729453557685,45.59182679897736,52.83429503230321,56.32385823045662,48.04276159810876,40.47137835535745,54.00467367804632,49.12741407635625,52.253708496331676,43.5687106138911,58.165591247337126,44.77473203364852,57.10389456549745,48.772204509693026,45.88219468911505,45.959524948831266,45.24694286899396,35.38502593476609,47.24852332100044,47.30153944267322,46.59731497587127,51.681384762104294,55.18147852028367,47.95673246100369,40.13758025217455,53.59393009067407,50.56196313110441,50.58139985937826,43.56329680756168,56.71610864320548,46.5936952690657,56.832471170776905,50.17788375101856,46.86744866509779
5.0,45.986269878673546,45.426147280368035,36.31878037734616,47.87732277020637,46.97235056722998,46.718559054809056,52.30882728671866,55.31660739978001,49.81750285144917,41.20151635742494,53.37855385625584,50.53803640675507,54.54080300237447,44.33154626903419,56.57839069681479,46.689853499013424,55.10000837318447,49.71098556542513,47.6601950083082,44.61068029259859,46.55440052763491,36.20575108815848,46.814068058816744,46.56916868887747,45.5516953685166,52.75831969884751,56.25863309793768,48.02932359558064,40.38914847049841,53.94107155021448,49.08374339559612,52.22932497911046,43.49770588913811,58.108440415558576,44.73485486537137,57.01236105195923,48.724774243629334,45.855528451113905,45.868133081311775,45.1260882829627,35.29282725687322,47.14892284648986,47.18368442273744,46.52264841226211,51.550703330650755,55.07281522366733,47.87472786531138,40.03572125618577,53.496936646903364,50.47234131165976,50.50003490917744,43.472167342892746,56.61105146688308,46.509471966964526,56.73493485676995,50.08817479781298,46.78251954784339
6.0,45.923081146378394,45.36149700275933,36.28293948087174,47.83909376721869,46.91734647156544,46.666398674890715,52.223217348514076,55.25297569306073,49.75849716389332,41.14440758666826,53.321980421981465,50.48045272915285,54.51965121358248,44.265205216516804,56.523786222714534,46.63324019568769,55.02950449349704,49.64879771967741,47.62701508260543,44.557972755615694,46.47598310037117,36.16692552420037,46.77475969606113,46.50928125444009,45.51341763465537,52.686377679585824,56.19576321773991,48.01806478227443,40.312845120160375,53.880007060770545,49.04239149485446,52.20595827556324,43.43084845969642,58.05274113294164,44.69787564773168,56.92235926157982,48.679975567675555,45.83199330112919,45.77999710995454,45.00974638264867,35.20675386173238,47.053161455744146,47.0700695076268,46.44960514981599,51.423630231651586,54.96619859423463,47.79445703665966,39.93951384866006,53.40212120870671,50.384595876418174,50.419939339111124,43.38495968231146,56.5073426278285,46.42751923808827,56.638840865183994,50.00069487358306,46.70019254145706
7.0,45.86335376819477,45.30192475100271,36.25321070849408,47.804882647136935,46.86681826200067,46.61567552868697,52.14147968418146,55.191634776901736,49.70113010592997,41.09310622795662,53.267832105090164,50.42470052466577,54.49923250898753,44.20312286190378,56.47070487893518,46.57902867314695,54.96053464510832,49.588938222021305,47.59639926425758,44.50936800242733,46.402541733627615,36.13429256901911,46.739823459891895,46.45408499382153,45.47700500231788,52.61849040978081,56.13526732206471,48.00898851277513,40.24249103907295,53.82149840399627,49.00337069500943,52.18361534784418,43.368158245865374,57.99850999519442,44.66380539875828,56.833916010565304,48.63782182968315,45.811596251504,45.6951432950413,44.897951832344255,35.12683139507678,46.96126768105334,46.96072854912318,46.378206951913086,51.3002033267804,54.861660398614845,47.71594389189594,39.84898669477906,53.309512026525816,50.298752969300416,50.34113701380807,43.30169980950756,56.40501302628927,46.347861500409714,56.544217827408175,49.915470043140004,46.620492175428275
8.0,45.80710554000956,45.24744827476487,36.22960291795794,47.774699603229955,46.820780993512656,46.566404729256504,52.0636386476147,55.132602927946664,49.64541877018411,41.04762756662828,53.216125039176866,50.3707964047701,54.479552972381825,44.145317702751754,56.419162481164946,46.52723508381831,54.89311937771694,49.531424907708946,47.56835667530647,44.464880514912956,46.334098309400375,36.10786194566631,46.709269759627624,46.403596352853505,45.44246832071782,52.55467811657473,56.077163435780264,48.00209749137468,40.178107189369555,53.7655630126582,48.96669262238319,52.16230285307144,43.309653926314446,57.945763160588434,44.632654269747206,56.747057650751984,48.59832558943917,45.794343379578414,45.613596918929,44.79073794145018,35.05308366995866,46.87326890234392,46.85569412557495,46.30847509178343,51.18045939132027,54.75923178416388,47.63921182416228,39.76416676728192,53.21913669344414,50.21483816736532,50.26365141257227,43.222412531919886,56.30409315156645,46.27052248810459,56.45109393655812,49.83252569938556,46.54344219663398
9.0,45.75435322109026,45.19808380541641,36.212123143249784,47.7485536285936,46.779248382993856,46.518600956928545,51.98971743169995,55.07589773484814,49.591379755955096,41.00798515313762,53.16687463046101,50.318756430301775,54.46061846732104,44.091806962218826,56.36917438656012,46.477874859701096,54.82727877783116,49.476274912942685,47.542895671095266,44.424523548204796,46.27067322053897,36.08764152919688,46.68310769880191,46.357830374723456,45.40981788012569,52.494959812962755,56.021468871050935,47.99739377126609,40.11971275434172,53.71221755281347,48.932368205277854,52.14202714134371,43.25535293251788,57.89451634514425,44.60443154223711,56.661810061754785,48.561498614924204,45.780239825878695,45.53538227851682,44.688136654550895,34.9855326596542,46.78919133902081,46.75499753219007,46.24043034616851,51.06443410320647,54.65894326968391,47.56428369592548,39.68507933842876,53.13102213696557,50.132876473189114,50.18750562238724,43.14712147334488,56.20461307293034,46.19552524447999,56.35949693907573,49.75188655574606,46.46906556226316
