x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56
0.0,46.35343912626432,45.82484224129422,36.58922941510357,48.128295664811695,47.3138893454568,47.00036079004018,52.79402837208085,55.66844065304523,50.13647861230274,41.57351558026818,53.69718281999052,50.85280758222851,54.65733009385016,44.72639610393002,56.87367498086608,47.008331586767746,55.4747873611704,50.05617753509753,47.86418366832616,44.93516757056744,47.02025932015758,36.492298784192144,47.07573646364243,46.93830033146738,45.77064213335466,53.17805888626367,56.607912201445615,48.118215709866966,40.85904689859503,54.284068344455115,49.32501408389121,52.36126090130263,43.89376094565305,58.40836312212563,44.96296970794134,57.484793725398326,48.987947165010624,46.019997674097006,46.35709239376357,45.774747952811765,35.814496858473994,47.684705563754775,47.81463954019661,46.91176218622829,52.23939919599635,55.63594190653363,48.30159225089849,40.60090007395531,54.00309638188671,50.93867197319649,50.919063083911844,43.9664723078105,57.149188852005494,46.95278233041534,57.2364521649474,50.55846548096054,47.23266867729993
1.0,46.27324645507207,45.73512082439419,36.52302438075575,48.07017191984035,47.236778140699705,46.941255760648694,52.68946248106811,55.59365283033411,50.06955306795831,41.48765940266646,53.62875091235713,50.786334628085484,54.632611718718174,44.63908322227275,56.811707801707996,46.9399765321154,55.396937345961256,49.982639560906094,47.81834666795086,44.86220595655584,46.91734145930028,36.42272046846091,47.014769071399016,46.855252441681515,45.72322095756716,53.08618858002711,56.53346732859688,48.09610746312101,40.75337342675343,54.210512641739534,49.27220525015763,52.332885777151674,43.806390859792465,58.34558062375247,44.91162813176393,57.387410486195236,48.93013963421563,45.980895828562225,46.25295882300512,45.63621599478783,35.69808988167989,47.57005681967559,47.68018772655079,46.830829624803435,52.09468437773593,55.51942165787429,48.21290197699383,40.476754915333125,53.897686268754015,50.84181711726661,50.83286671473633,43.859938710446926,57.03905522328478,46.859734332227205,57.13344133936991,50.460114222204126,47.137591803082174
2.0,46.196410805565904,45.65036611141187,36.462859936748224,48.01599720759608,47.164047646763805,46.88350607077582,52.58862994529571,55.52105429277671,50.00417347350309,41.407508364572756,53.56265271925074,50.72160200895904,54.60859277098403,44.555917640850836,56.751177966084036,46.873931865568196,55.32051188472758,49.91133046598926,47.7750167673176,44.793256479472944,46.81926815539348,36.359258546912194,46.9581022944882,46.77679264293554,45.6776023720009,52.99825389882249,56.46129582068307,48.076158507215496,40.653517967908435,54.139414296921764,49.221659043871426,52.30549661053628,43.723076095964025,58.284179018161,44.86313183629017,57.29144722345256,48.87490250451847,45.94488771759328,46.15196648884098,45.50204472895082,35.58768743886137,47.4591216816861,47.54982808361831,46.75142854135817,51.953415811733386,55.4048150091548,48.125844710504474,40.35812993834925,53.79433475707678,50.74672855951475,50.74784055782039,43.75721137994816,56.930142407291605,46.768852545920346,57.031754100442484,50.36388117235838,47.04501124527291
3.0,46.12295507107498,45.5706033551766,36.40875400919248,47.96578766953831,47.0957195338393,46.827128927052456,52.49156080801107,55.45066667124654,49.94035930891264,41.33308634714263,53.49890793475478,50.65862901205722,54.58528040713927,44.47692413900877,56.692103508974846,46.81021726526121,55.245533748582154,49.84227149702866,47.734206876653396,44.728339682947706,46.72606862956621,36.30193192814726,46.905753016884844,46.702944312477,45.633799968800936,52.91428104295674,56.391419181343416,48.058374785980135,40.55951027418554,54.070794493890034,49.17339052537173,52.27910156211118,43.643841477961416,58.224176600077364,44.8174952710843,57.19693252960852,48.82225223392791,45.91198406987591,46.054145482130856,45.37227413188677,35.48332242463802,47.351933203123444,47.42359945230481,46.67358259359763,51.81563558922895,55.29215610764599,48.040446390309974,40.245060487543114,53.69307264063619,50.653434631759104,50.66400994687057,43.6583209241194,56.822482854808435,46.68016404989733,56.931420746073016,50.2697950042451,46.95495458842692
4.0,46.05290113787628,45.49585632115458,36.36072271905342,47.91955826569523,47.031814160418485,46.772141127156715,52.39828399114989,55.38251093787046,49.87812958773973,41.26441552455893,53.43753555175008,50.59743440030525,54.56268157314744,44.40212625301198,56.63450203172826,46.74885171508183,55.17202527740448,49.775483230276556,47.69592915534345,44.66747490906418,46.63777065079596,36.25075769274214,46.857736836156626,46.63372945355764,45.591826798977344,52.83429503230335,56.32385823045665,48.042761598108754,40.47137835535744,54.00467367804629,49.127414076356224,52.2537084963317,43.56871061389109,58.16559124733716,44.774732033648476,57.10389456549744,48.772204509693054,45.88219468911509,45.95952494883134,45.246942868994005,35.38502593476604,47.24852332100046,47.30153944267317,46.597314975871264,51.68138476210422,55.181478520283676,47.95673246100366,40.1375802521745,53.59393009067406,50.56196313110441,50.581399859378244,43.56329680756164,56.716108643205445,46.59369526906568,56.83247117077692,50.177883751018555,46.86744866509787
5.0,45.98626987867362,45.426147280368,36.31878037734611,47.877322770206405,46.97235056722998,46.71855905480905,52.30882728671866,55.31660739977998,49.817502851449156,41.201516357424985,53.378553856255884,50.53803640675509,54.54080300237446,44.331546269034085,56.57839069681489,46.68985349901344,55.10000837318455,49.71098556542516,47.66019500830826,44.610680292598516,46.554400527634904,36.205751088158436,46.81406805881674,46.569168688877426,45.55169536851659,52.75831969884764,56.25863309793771,48.029323595580635,40.3891484704984,53.941071550214446,49.083743395596095,52.22932497911048,43.4977058891381,58.108440415558604,44.734854865371325,57.012361051959225,48.72477424362936,45.85552845111393,45.868133081311846,45.12608828296274,35.29282725687317,47.14892284648989,47.183684422737386,46.5226484122621,51.550703330650684,55.072815223667334,47.87472786531135,40.03572125618572,53.49693664690335,50.47234131165976,50.50003490917742,43.47216734289272,56.61105146688305,46.50947196696451,56.73493485676996,50.08817479781297,46.78251954784347
6.0,45.923081146378465,45.36149700275929,36.28293948087169,47.839093767218735,46.91734647156544,46.66639867489071,52.223217348514076,55.252975693060705,49.7584971638933,41.144407586668294,53.32198042198151,50.480452729152866,54.51965121358247,44.26520521651669,56.52378622271463,46.63324019568771,55.02950449349712,49.64879771967743,47.62701508260549,44.55797275561562,46.47598310037117,36.16692552420034,46.77475969606112,46.509281254440054,45.513417634655355,52.68637767958595,56.195763217739945,48.01806478227443,40.312845120160375,53.88000706077051,49.042391494854435,52.20595827556327,43.43084845969641,58.05274113294166,44.697875647731635,56.922359261579814,48.67997556767559,45.831993301129216,45.779997109954614,45.009746382648714,35.20675386173233,47.05316145574417,47.07006950762675,46.44960514981598,51.423630231651515,54.96619859423464,47.79445703665964,39.93951384866001,53.4021212087067,50.384595876418174,50.41993933911111,43.384959682311425,56.507342627828464,46.42751923808825,56.63884086518401,50.000694873583036,46.700192541457135
7.0,45.863353768194834,45.30192475100267,36.25321070849402,47.80488264713698,46.86681826200068,46.61567552868696,52.141479684181476,55.191634776901715,49.701130105929956,41.09310622795666,53.26783210509022,50.42470052466578,54.49923250898753,44.203122861903665,56.47070487893528,46.57902867314696,54.960534645108396,49.58893822202132,47.596399264257634,44.509368002427266,46.402541733627615,36.13429256901908,46.73982345989188,46.45408499382149,45.477005002317874,52.61849040978094,56.13526732206474,48.00898851277514,40.242491039072945,53.821498403996245,49.00337069500941,52.1836153478442,43.36815824586537,57.99850999519444,44.663805398758235,56.8339160105653,48.63782182968317,45.81159625150403,45.69514329504137,44.897951832344305,35.12683139507673,46.96126768105337,46.96072854912314,46.37820695191308,51.300203326780334,54.86166039861485,47.715943891895904,39.848986694779015,53.3095120265258,50.298752969300416,50.34113701380806,43.30169980950754,56.40501302628923,46.34786150040969,56.54421782740819,49.91547004313998,46.620492175428346
8.0,45.80710554000963,45.247448274764835,36.229602917957884,47.774699603230005,46.82078099351266,46.56640472925649,52.0636386476147,55.132602927946635,49.645418770184094,41.04762756662832,53.21612503917691,50.37079640477012,54.479552972381825,44.14531770275165,56.419162481165046,46.52723508381833,54.893119377717014,49.53142490770897,47.56835667530652,44.464880514912885,46.33409830940037,36.107861945666265,46.7092697596276,46.40359635285347,45.44246832071781,52.55467811657486,56.07716343578029,48.00209749137467,40.178107189369555,53.76556301265817,48.966692622383164,52.16230285307146,43.30965392631444,57.945763160588456,44.63265426974717,56.74705765075198,48.59832558943919,45.79434337957844,45.61359691892907,44.79073794145023,35.053083669958625,46.87326890234395,46.8556941255749,46.30847509178342,51.180459391320205,54.759231784163894,47.63921182416225,39.76416676728188,53.219136693444135,50.21483816736532,50.26365141257226,43.22241253191986,56.30409315156642,46.270522488104575,56.45109393655813,49.83252569938555,46.54344219663406
9.0,45.75435322109034,45.19808380541638,36.212123143249734,47.74855362859364,46.77924838299386,46.51860095692853,51.989717431699965,55.07589773484812,49.59137975595507,41.00798515313766,53.16687463046105,50.31875643030179,54.46061846732105,44.09180696221872,56.36917438656022,46.4778748597011,54.82727877783122,49.4762749129427,47.5428956710953,44.42452354820473,46.27067322053897,36.087641529196844,46.6831076988019,46.35783037472343,45.409817880125686,52.4949598129629,56.02146887105096,47.99739377126608,40.11971275434172,53.71221755281344,48.932368205277825,52.14202714134373,43.255352932517866,57.89451634514427,44.60443154223708,56.66181006175477,48.561498614924226,45.780239825878745,45.53538227851688,44.688136654550945,34.98553265965417,46.78919133902084,46.75499753219003,46.240430346168495,51.06443410320642,54.658943269683924,47.56428369592545,39.68507933842872,53.131022136965555,50.13287647318911,50.187505622387235,43.14712147334487,56.2046130729303,46.19552524447996,56.35949693907574,49.75188655574605,46.46906556226324
