x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
140.0,65.3129359814929,58.977772080289625,64.88337894739668,64.79235571578893,60.337259230887575,67.14464018388203
141.0,65.48796011204038,59.14877846162384,65.05606930838813,64.98964661709452,60.51906735089345,67.32209334311891
142.0,65.66123324225745,59.31906136721476,65.22669015480969,65.18504559523522,60.70015302365191,67.49815662151425
143.0,65.8327037450826,59.488570060944014,65.39519064985289,65.37849443071067,60.88046229433934,67.67277756067645
144.0,66.00232053055056,59.65725403737114,65.56152058847202,65.56993548506922,61.05994143946268,67.84590413196173
145.0,66.17003306101473,59.825063036781756,65.72563041234275,65.75931171808146,61.23853698286634,68.01748475197608
146.0,66.33579136620492,59.991947060162595,65.88747122462826,65.94656670473547,61.416195711665544,68.1874682979446
147.0,66.49954605811612,60.15785638409875,66.04699480454808,66.13164465204882,61.59286469210125,68.35580412294372
148.0,66.66124834572378,60.322741575588886,66.20415362174553,66.31449041569202,61.76849128531183,68.52244207099146
149.0,66.82085004952107,60.48655350677391,66.3589008504496,66.49504951641909,61.94302316301696,68.6873324919915
150.0,66.97830361587422,60.64924336957469,66.51119038342662,66.67326815629957,62.116408323108864,68.85042625652662
151.0,67.13356213119108,60.8107626902345,66.66097684571811,66.84909323474784,62.28859510514646,69.01167477049681
152.0,67.28657933589918,60.97106334376191,66.80821560816028,67.02247236434448,62.45953220574774,69.17102998959804
153.0,67.43730963822881,61.13009756826971,66.95286280068144,67.19335388644528,62.629168693875684,69.32844443363703
154.0,67.58570812779735,61.28781797920563,67.09487532537305,67.36168688657285,62.79745402601325,69.48387120067822
155.0,67.73173058899,61.44417758347066,67.234210869331,67.52742120958693,62.96433806122289,69.63726398101824
156.0,67.87533351413444,61.59912979342077,67.37082791726264,67.69050747462806,63.12977107608619,69.78857707098392
157.0,68.01647411646363,61.75262844074776,67.5046857638565,67.85089708983071,63.293703779519,69.93776538654987
158.0,68.15511034286432,61.90462779023522,67.63574452591041,68.00854226680134,63.45608732745788,70.08478447677126
159.0,68.29120088640697,62.05508255338536,67.7639651542148,68.1633960348571,63.61687333741322,70.2295905370281
160.0,68.42470519865303,62.203947901912926,67.88930944518746,68.31541225502069,63.776013902884905,70.37214042207698
161.0,68.55558350173656,62.35117948110169,68.01174005225651,68.46454563376774,63.933461607636175,70.51239165890621
162.0,68.68379680021611,62.49673342302027,68.13122049698768,68.61075173652196,64.08916953982138,70.65030245939072
163.0,68.80930689269346,62.64056635959239,68.24771517995326,68.75398700089455,64.24309130596343,70.78583173274293
164.0,68.93207638319575,62.78263543551873,68.361189391339,68.89420874966378,64.39518104477682,70.91893909775591
165.0,69.05206869231782,62.92289832104557,68.471609321286,69.03137520349054,64.54539344083213,71.04958489483488
166.0,69.16924806812095,63.0613132245771,68.5789420699642,69.16544549336682,64.69368373805779,71.17773019781399
167.0,69.28357959678533,63.19783890512731,68.68315565737525,69.29637967279255,64.84000775307528,71.30333682555442
168.0,69.39502921301269,63.332434684607755,68.78421903288093,69.42413872967782,64.98432188836365,71.42636735332042
169.0,69.5035637101761,63.465060459947736,68.88210208445462,69.54868459796654,65.12658314524944,71.54678512393026
170.0,69.6091507502139,63.595676715043105,68.97677564765331,69.66998016897834,65.26674913671826,71.66455425867822
